eval/rm_pair_accuracy,train/cuda_memory_allocated_mb,eval/rm_rejected_score_mean,train/cuda_max_memory_reserved_mb,dataset/train_gen,dataset/train_prefs,train/optimizer_step,train/microbatch_count,setup/estimated_total_optimizer_steps,setup/total_params,setup/device_type,setup/model_param_devices,eval/rm_margin_mean,setup/trainable_params,train/optimizer_steps_completed,setup/cuda_current_device_index,setup/torch_cuda_is_available,train/gradient_global_norm_after_clipping,eval/step,setup/cuda_device_name,setup/cuda_device_count,setup/cuda_max_memory_allocated_mb,setup/cuda_memory_allocated_mb,setup/cuda_compute_capability_minor,dataset/eval_examples,eval/rm_chosen_score_mean,dataset/train_examples,eval/rm_margin_std,setup/cuda_memory_reserved_mb,train/reward_model/margin_mean,setup/cuda_max_memory_reserved_mb,train/reward_model/rejected_score_mean,train/reward_model/pair_accuracy,setup/cuda_total_memory_mb,train/cuda_memory_reserved_mb,setup/model_param_device_count,train/lr,train/optimizer_steps_per_second,train/reward_model/loss,setup/trainable_fraction,train/elapsed_seconds,_timestamp,setup/model_first_param_device,setup/cuda_bf16_supported,setup/cuda_compute_capability_major,dataset/test_prefs,eval/count_preference_pairs,train/reward_model/chosen_score_mean,setup/cuda_multiprocessor_count,_step,dataset/test_gen,train/cuda_max_memory_allocated_mb,_runtime
,3565.47412109375,,10620.0,,,198.0,792.0,,,,,,,,,,3.53610897064209,,,,,,,,,,,,2.515625,,-2.796875,0.875,,10620.0,,3e-05,,0.22265625,,,1775632822.0692747,,,,,,-0.279296875,,198,,7682.9228515625,706.853505308
,3584.29541015625,,10620.0,,,199.0,796.0,,,,,,,,,,5.186351776123047,,,,,,,,,,,,1.421875,,-3.3125,0.75,,10620.0,,3e-05,,0.38671875,,,1775632826.1303892,,,,,,-1.8828125,,199,,7682.9228515625,710.707754113
0.7890625,3560.26025390625,-3.25,10620.0,,,200.0,800.0,,,,,2.515625,,,,,5.189714431762695,200.0,,,,,,,-0.734375,,3.296875,,5.15625,,-5.125,1.0,,10620.0,,3e-05,,0.1923828125,,,1775632838.3210359,,,,,256.0,0.0205078125,,200,,7682.9228515625,723.046016688
,3543.18310546875,,10620.0,,,201.0,804.0,,,,,,,,,,6.642421722412109,,,,,,,,,,,,3.53125,,-3.40625,0.75,,10620.0,,3e-05,,0.66015625,,,1775632842.3230262,,,,,,0.12060546875,,201,,7682.9228515625,726.303080257
,3593.18310546875,,10620.0,,,202.0,808.0,,,,,,,,,,4.908384799957275,,,,,,,,,,,,4.40625,,-5.84375,1.0,,10620.0,,3e-05,,0.03173828125,,,1775632845.579836,,,,,,-1.4609375,,202,,7682.9228515625,729.555414959
,3563.47607421875,,10620.0,,,203.0,812.0,,,,,,,,,,5.329696178436279,,,,,,,,,,,,2.546875,,-3.140625,0.75,,10620.0,,3e-05,,0.65625,,,1775632848.8323572,,,,,,-0.59375,,203,,7682.9228515625,732.389085202
,3551.265625,,10620.0,,,204.0,816.0,,,,,,,,,,4.519255638122559,,,,,,,,,,,,4.9375,,-5.0625,0.75,,10620.0,,3e-05,,0.31640625,,,1775632851.6660109,,,,,,-0.1171875,,204,,7682.9228515625,735.386472956
,3548.904296875,,10620.0,,,205.0,820.0,,,,,,,,,,2.8645260334014893,,,,,,,,,,,,5.8125,,-6.4375,1.0,,10620.0,,3e-05,,0.12353515625,,,1775632854.6633923,,,,,,-0.63671875,,205,,7682.9228515625,738.456693866
,3555.25341796875,,10620.0,,,206.0,824.0,,,,,,,,,,3.595724582672119,,,,,,,,,,,,3.4375,,-2.453125,0.75,,10620.0,,3e-05,,0.373046875,,,1775632857.733448,,,,,,0.97265625,,206,,7682.9228515625,741.024800732
,3555.072265625,,10620.0,,,207.0,828.0,,,,,,,,,,5.274272918701172,,,,,,,,,,,,2.984375,,-2.625,0.875,,10620.0,,3e-05,,0.5,,,1775632860.301507,,,,,,0.353515625,,207,,7682.9228515625,743.785919831
,3576.20068359375,,10620.0,,,208.0,832.0,,,,,,,,,,5.5871663093566895,,,,,,,,,,,,1.640625,,-1.921875,0.625,,10620.0,,3e-05,,0.462890625,,,1775632863.0628822,,,,,,-0.287109375,,208,,7682.9228515625,746.798033647
,3603.62939453125,,10620.0,,,209.0,836.0,,,,,,,,,,6.504514217376709,,,,,,,,,,,,4.15625,,-4.90625,1.0,,10620.0,,3e-05,,0.1748046875,,,1775632866.0749834,,,,,,-0.76171875,,209,,7682.9228515625,750.072020678
,3589.64501953125,,10620.0,,,210.0,840.0,,,,,,,,,,5.7528581619262695,,,,,,,,,,,,1.5625,,-1.921875,0.875,,10620.0,,3e-05,,0.287109375,,,1775632869.3489234,,,,,,-0.359375,,210,,7682.9228515625,752.929086684
,3550.1240234375,,10620.0,,,211.0,844.0,,,,,,,,,,6.218547344207764,,,,,,,,,,,,1.578125,,-1.296875,0.875,,10620.0,,3e-05,,0.38671875,,,1775632872.2060661,,,,,,0.28125,,211,,7682.9228515625,757.211088179
,3581.29296875,,10620.0,,,212.0,848.0,,,,,,,,,,3.485276699066162,,,,,,,,,,,,6.625,,-6.4375,1.0,,10620.0,,3e-05,,0.06005859375,,,1775632876.4879444,,,,,,0.18359375,,212,,7682.9228515625,761.258024852
,3587.31005859375,,10620.0,,,213.0,852.0,,,,,,,,,,4.655951023101807,,,,,,,,,,,,6.1875,,-6.625,1.0,,10620.0,,3e-05,,0.06982421875,,,1775632880.5347824,,,,,,-0.443359375,,213,,7682.9228515625,764.305116353
,3553.99755859375,,10620.0,,,214.0,856.0,,,,,,,,,,6.950958728790283,,,,,,,,,,,,2.1875,,-1.84375,1.0,,10620.0,,3e-05,,0.240234375,,,1775632883.5822048,,,,,,0.345703125,,214,,7682.9228515625,767.214611442
,3546.5693359375,,10620.0,,,215.0,860.0,,,,,,,,,,9.164467811584473,,,,,,,,,,,,2.421875,,-1.796875,0.875,,10620.0,,3e-05,,0.4921875,,,1775632886.4917424,,,,,,0.62109375,,215,,7682.9228515625,770.86953974
,3555.7001953125,,10620.0,,,216.0,864.0,,,,,,,,,,5.099748134613037,,,,,,,,,,,,4.875,,-3.90625,0.875,,10620.0,,3e-05,,0.1953125,,,1775632890.1462796,,,,,,0.97265625,,216,,7682.9228515625,774.004533493
,3573.52197265625,,10620.0,,,217.0,868.0,,,,,,,,,,5.6410346031188965,,,,,,,,,,,,2.984375,,-4.5,0.75,,10620.0,,3e-05,,0.5,,,1775632893.281396,,,,,,-1.5234375,,217,,7682.9228515625,776.806545196
,3554.5556640625,,10620.0,,,218.0,872.0,,,,,,,,,,6.161518573760986,,,,,,,,,,,,4.0625,,-3.234375,0.875,,10620.0,,3e-05,,0.349609375,,,1775632896.0835404,,,,,,0.82421875,,218,,7682.9228515625,780.050621745
,3550.72265625,,10620.0,,,219.0,876.0,,,,,,,,,,7.125624656677246,,,,,,,,,,,,3.328125,,-1.9765625,0.875,,10620.0,,3e-05,,0.4765625,,,1775632899.3275816,,,,,,1.34375,,219,,7682.9228515625,783.609557183
,3544.14501953125,,10620.0,,,220.0,880.0,,,,,,,,,,8.18172836303711,,,,,,,,,,,,2.953125,,-4.46875,0.75,,10620.0,,3e-05,,0.451171875,,,1775632902.8864305,,,,,,-1.5234375,,220,,7682.9228515625,786.343581133
,3546.927734375,,10620.0,,,221.0,884.0,,,,,,,,,,8.340353012084961,,,,,,,,,,,,3.796875,,-3.84375,1.0,,10620.0,,3e-05,,0.11767578125,,,1775632905.6205227,,,,,,-0.050048828125,,221,,7682.9228515625,789.45950103
,3559.49658203125,,10620.0,,,222.0,888.0,,,,,,,,,,9.803951263427734,,,,,,,,,,,,0.42578125,,-3.078125,0.5,,10620.0,,3e-05,,1.328125,,,1775632908.736462,,,,,,-2.640625,,222,,7682.9228515625,792.450325911
,3549.36474609375,,10620.0,,,223.0,892.0,,,,,,,,,,7.239958763122559,,,,,,,,,,,,1.5859375,,-1.484375,0.75,,10620.0,,3e-05,,0.46875,,,1775632911.7272243,,,,,,0.0966796875,,223,,7682.9228515625,795.59300314
,3581.86572265625,,10620.0,,,224.0,896.0,,,,,,,,,,6.066220760345459,,,,,,,,,,,,3.0625,,-3.046875,1.0,,10620.0,,3e-05,,0.220703125,,,1775632914.8699696,,,,,,0.018310546875,,224,,7682.9228515625,798.538533454
0.8046875,3541.64599609375,-3.890625,10620.0,,,225.0,900.0,,,,,2.125,,,,,5.434061050415039,225.0,,,,,,,-1.765625,,2.53125,,2.578125,,-3.359375,0.75,,10620.0,,3e-05,,0.35546875,,,1775632926.2567148,,,,,256.0,-0.78515625,,225,,7682.9228515625,809.868861687
,3552.9189453125,,10620.0,,,226.0,904.0,,,,,,,,,,4.446884632110596,,,,,,,,,,,,0.6875,,-1.390625,0.625,,10620.0,,3e-05,,0.6171875,,,1775632929.145799,,,,,,-0.703125,,226,,7682.9228515625,812.500281651
,3557.6611328125,,10620.0,,,227.0,908.0,,,,,,,,,,6.707693576812744,,,,,,,,,,,,3.390625,,-5.65625,1.0,,10620.0,,3e-05,,0.126953125,,,1775632931.777063,,,,,,-2.28125,,227,,7682.9228515625,815.860428778
,3575.9765625,,10620.0,,,228.0,912.0,,,,,,,,,,6.896996974945068,,,,,,,,,,,,1.484375,,-3.28125,0.75,,10620.0,,3e-05,,0.57421875,,,1775632935.13749,,,,,,-1.8046875,,228,,7682.9228515625,818.839576206
,3542.30908203125,,10620.0,,,229.0,916.0,,,,,,,,,,7.846836090087891,,,,,,,,,,,,3.0625,,-5.625,0.75,,10620.0,,3e-05,,0.388671875,,,1775632938.1163766,,,,,,-2.5625,,229,,7682.9228515625,822.173549404
,3560.60009765625,,10620.0,,,230.0,920.0,,,,,,,,,,5.6325764656066895,,,,,,,,,,,,1.546875,,-2.78125,0.875,,10620.0,,3e-05,,0.337890625,,,1775632941.4504032,,,,,,-1.2421875,,230,,7682.9228515625,824.904442434
,3549.22412109375,,10620.0,,,231.0,924.0,,,,,,,,,,4.768529415130615,,,,,,,,,,,,2.78125,,-4.65625,1.0,,10620.0,,3e-05,,0.255859375,,,1775632944.181292,,,,,,-1.8671875,,231,,7682.9228515625,827.777635331
,3571.75439453125,,10620.0,,,232.0,928.0,,,,,,,,,,6.191302299499512,,,,,,,,,,,,1.375,,-2.34375,0.75,,10620.0,,3e-05,,0.69921875,,,1775632947.054272,,,,,,-0.97265625,,232,,7682.9228515625,830.689525595
,3545.771484375,,10620.0,,,233.0,932.0,,,,,,,,,,4.196561336517334,,,,,,,,,,,,2.125,,-3.546875,1.0,,10620.0,,3e-05,,0.248046875,,,1775632949.9665732,,,,,,-1.421875,,233,,7682.9228515625,833.319604368
,3549.4248046875,,10620.0,,,234.0,936.0,,,,,,,,,,4.331209182739258,,,,,,,,,,,,2.75,,-3.359375,0.875,,10620.0,,3e-05,,0.439453125,,,1775632952.5965211,,,,,,-0.609375,,234,,7682.9228515625,836.641717973
,3548.05126953125,,10620.0,,,235.0,940.0,,,,,,,,,,3.8583364486694336,,,,,,,,,,,,3.4375,,-5.25,1.0,,10620.0,,3e-05,,0.12890625,,,1775632955.9184992,,,,,,-1.796875,,235,,7682.9228515625,839.756216548
,3549.06689453125,,10620.0,,,236.0,944.0,,,,,,,,,,3.3140134811401367,,,,,,,,,,,,3.328125,,-4.03125,1.0,,10620.0,,3e-05,,0.11865234375,,,1775632959.0330827,,,,,,-0.70703125,,236,,7682.9228515625,844.011156049
,3564.86572265625,,10620.0,,,237.0,948.0,,,,,,,,,,3.401606321334839,,,,,,,,,,,,2.328125,,-4.15625,0.75,,10620.0,,3e-05,,0.42578125,,,1775632963.2880569,,,,,,-1.8359375,,237,,7682.9228515625,847.271011291
,3545.65087890625,,10620.0,,,238.0,952.0,,,,,,,,,,3.9786152839660645,,,,,,,,,,,,2.1875,,-4.03125,0.875,,10620.0,,3e-05,,0.37109375,,,1775632966.5477693,,,,,,-1.8359375,,238,,7682.9228515625,850.941672003
,3556.03564453125,,10620.0,,,239.0,956.0,,,,,,,,,,5.916371822357178,,,,,,,,,,,,3.359375,,-4.3125,0.875,,10620.0,,3e-05,,0.353515625,,,1775632970.2182446,,,,,,-0.96875,,239,,7682.9228515625,854.164596645
,3567.27783203125,,10620.0,,,240.0,960.0,,,,,,,,,,3.682661533355713,,,,,,,,,,,,3.625,,-5.59375,0.75,,10620.0,,3e-05,,0.294921875,,,1775632973.4413924,,,,,,-1.984375,,240,,7682.9228515625,857.206068712
,3553.91650390625,,10620.0,,,241.0,964.0,,,,,,,,,,4.214284420013428,,,,,,,,,,,,4.15625,,-4.34375,1.0,,10620.0,,3e-05,,0.08740234375,,,1775632976.4828115,,,,,,-0.1875,,241,,7682.9228515625,861.460280658
,3603.75439453125,,10620.0,,,242.0,968.0,,,,,,,,,,4.1594743728637695,,,,,,,,,,,,2.46875,,-2.234375,1.0,,10620.0,,3e-05,,0.193359375,,,1775632980.7373068,,,,,,0.23046875,,242,,7682.9228515625,865.523979888
,3584.29736328125,,10620.0,,,243.0,972.0,,,,,,,,,,5.629263877868652,,,,,,,,,,,,2.46875,,-4.59375,0.75,,10620.0,,3e-05,,0.326171875,,,1775632984.800864,,,,,,-2.109375,,243,,7682.9228515625,869.277092598
,3551.2705078125,,10620.0,,,244.0,976.0,,,,,,,,,,6.68467903137207,,,,,,,,,,,,2.09375,,-4.5,0.75,,10620.0,,3e-05,,0.341796875,,,1775632988.5538747,,,,,,-2.390625,,244,,7682.9228515625,872.401937727
,3561.75537109375,,10620.0,,,245.0,980.0,,,,,,,,,,4.098536014556885,,,,,,,,,,,,3.46875,,-3.734375,1.0,,10620.0,,3e-05,,0.2177734375,,,1775632991.678867,,,,,,-0.265625,,245,,7682.9228515625,875.357687302
,3547.099609375,,10620.0,,,246.0,984.0,,,,,,,,,,5.850493431091309,,,,,,,,,,,,4.34375,,-5.21875,0.75,,10620.0,,3e-05,,0.283203125,,,1775632994.6343865,,,,,,-0.87109375,,246,,7682.9228515625,878.154720183
,3559.6669921875,,10620.0,,,247.0,988.0,,,,,,,,,,7.998439311981201,,,,,,,,,,,,2.40625,,-2.453125,0.75,,10620.0,,3e-05,,0.578125,,,1775632997.431732,,,,,,-0.0595703125,,247,,7682.9228515625,881.25368692
,3555.96337890625,,10620.0,,,248.0,992.0,,,,,,,,,,6.055543899536133,,,,,,,,,,,,1.8125,,-0.68359375,1.0,,10620.0,,3e-05,,0.2333984375,,,1775633000.530651,,,,,,1.125,,248,,7682.9228515625,884.050445092
,3550.39111328125,,10620.0,,,249.0,996.0,,,,,,,,,,4.449702262878418,,,,,,,,,,,,1.1328125,,-0.7734375,0.75,,10620.0,,3e-05,,0.50390625,,,1775633003.327069,,,,,,0.359375,,249,,7682.9228515625,887.200758413
0.79296875,3579.63671875,-3.5,10620.0,,,250.0,1000.0,,,,,2.53125,,,,,6.582774639129639,250.0,,,,,,,-0.9765625,,2.984375,,2.125,,-5.0625,0.625,,10620.0,,3e-05,,0.83984375,,,1775633015.0274417,,,,,256.0,-2.921875,,250,,7682.9228515625,899.584852161
,3572.419921875,,10620.0,,,251.0,1004.0,,,,,,,,,,4.188777923583984,,,,,,,,,,,,2.703125,,-3.5,1.0,,10620.0,,3e-05,,0.1357421875,,,1775633018.8617806,,,,,,-0.7890625,,251,,7682.9228515625,902.503142829
,3546.5087890625,,10620.0,,,252.0,1008.0,,,,,,,,,,8.880627632141113,,,,,,,,,,,,2.203125,,-2.796875,0.75,,10620.0,,3e-05,,0.462890625,,,1775633021.7799106,,,,,,-0.59375,,252,,7682.9228515625,905.914443914
,3580.90478515625,,10620.0,,,253.0,1012.0,,,,,,,,,,6.573663234710693,,,,,,,,,,,,2.125,,-2.796875,0.875,,10620.0,,3e-05,,0.41015625,,,1775633025.1915317,,,,,,-0.66015625,,253,,7682.9228515625,909.412051312
,3559.51025390625,,10620.0,,,254.0,1016.0,,,,,,,,,,4.255754470825195,,,,,,,,,,,,3.5625,,-5.4375,0.875,,10620.0,,3e-05,,0.322265625,,,1775633028.6890104,,,,,,-1.875,,254,,7682.9228515625,912.428738751
,3556.03564453125,,10620.0,,,255.0,1020.0,,,,,,,,,,7.366186618804932,,,,,,,,,,,,2.046875,,-2.015625,0.875,,10620.0,,3e-05,,0.3125,,,1775633031.7055004,,,,,,0.029052734375,,255,,7682.9228515625,915.85291697
,3543.24560546875,,10620.0,,,256.0,1024.0,,,,,,,,,,8.445476531982422,,,,,,,,,,,,3.625,,-5.40625,0.875,,10620.0,,3e-05,,0.408203125,,,1775633035.1295848,,,,,,-1.7734375,,256,,7682.9228515625,918.475029197
,3534.83642578125,,10620.0,,,257.0,1028.0,,,,,,,,,,6.3225603103637695,,,,,,,,,,,,0.2734375,,-0.388671875,0.625,,10620.0,,3e-05,,0.90234375,,,1775633037.7517002,,,,,,-0.1162109375,,257,,7682.9228515625,921.2416595
,3550.51416015625,,10620.0,,,258.0,1032.0,,,,,,,,,,4.809776782989502,,,,,,,,,,,,2.25,,-2.09375,0.875,,10620.0,,3e-05,,0.51171875,,,1775633040.518601,,,,,,0.16015625,,258,,7682.9228515625,924.35831053
,3550.06201171875,,10620.0,,,259.0,1036.0,,,,,,,,,,6.744080543518066,,,,,,,,,,,,4.09375,,-5.5,0.625,,10620.0,,3e-05,,0.46484375,,,1775633043.6352704,,,,,,-1.40625,,259,,7682.9228515625,927.185400616
,3549.6142578125,,10620.0,,,260.0,1040.0,,,,,,,,,,9.830224990844727,,,,,,,,,,,,1.578125,,-1.890625,0.75,,10620.0,,3e-05,,0.62890625,,,1775633046.4621606,,,,,,-0.310546875,,260,,7682.9228515625,929.924728805
,3558.19775390625,,10620.0,,,261.0,1044.0,,,,,,,,,,7.119811534881592,,,,,,,,,,,,2.15625,,-3.125,0.75,,10620.0,,3e-05,,0.486328125,,,1775633049.201746,,,,,,-0.96875,,261,,7682.9228515625,932.726120913
,3560.443359375,,10620.0,,,262.0,1048.0,,,,,,,,,,3.6378791332244873,,,,,,,,,,,,3.234375,,-2.1875,0.75,,10620.0,,3e-05,,0.291015625,,,1775633052.003058,,,,,,1.0390625,,262,,7682.9228515625,936.826202733
,3548.40185546875,,10620.0,,,263.0,1052.0,,,,,,,,,,4.9369001388549805,,,,,,,,,,,,1.265625,,-1.40625,0.75,,10620.0,,3e-05,,0.65234375,,,1775633056.1028345,,,,,,-0.1484375,,263,,7682.9228515625,940.285736015
,3577.724609375,,10620.0,,,264.0,1056.0,,,,,,,,,,4.594468116760254,,,,,,,,,,,,2.5625,,-2.9375,1.0,,10620.0,,3e-05,,0.140625,,,1775633059.5626576,,,,,,-0.375,,264,,7682.9228515625,942.863624454
,3538.275390625,,10620.0,,,265.0,1060.0,,,,,,,,,,6.7611918449401855,,,,,,,,,,,,2.71875,,-1.78125,0.625,,10620.0,,3e-05,,0.41796875,,,1775633062.1405048,,,,,,0.9296875,,265,,7682.9228515625,945.417777278
,3550.5400390625,,10620.0,,,266.0,1064.0,,,,,,,,,,5.04814338684082,,,,,,,,,,,,2.75,,-1.8203125,0.875,,10620.0,,3e-05,,0.1943359375,,,1775633064.6948242,,,,,,0.9296875,,266,,7682.9228515625,948.455142567
,3542.77490234375,,10620.0,,,267.0,1068.0,,,,,,,,,,5.438488960266113,,,,,,,,,,,,2.84375,,-2.90625,0.875,,10620.0,,3e-05,,0.19140625,,,1775633067.7321289,,,,,,-0.072265625,,267,,7682.9228515625,951.568336425
,3552.9296875,,10620.0,,,268.0,1072.0,,,,,,,,,,4.476715087890625,,,,,,,,,,,,2.3125,,-1.6328125,0.625,,10620.0,,3e-05,,0.4140625,,,1775633070.845287,,,,,,0.6875,,268,,7682.9228515625,954.60512376
,3557.9033203125,,10620.0,,,269.0,1076.0,,,,,,,,,,4.308305740356445,,,,,,,,,,,,1.9921875,,-0.71484375,0.875,,10620.0,,3e-05,,0.349609375,,,1775633073.8822267,,,,,,1.2734375,,269,,7682.9228515625,957.104693473
,3542.40869140625,,10620.0,,,270.0,1080.0,,,,,,,,,,3.014108180999756,,,,,,,,,,,,2.796875,,-1.5078125,1.0,,10620.0,,3e-05,,0.2080078125,,,1775633076.381678,,,,,,1.2890625,,270,,7682.9228515625,959.963347876
,3551.29443359375,,10620.0,,,271.0,1084.0,,,,,,,,,,3.8558530807495117,,,,,,,,,,,,1.6171875,,-1.5078125,0.75,,10620.0,,3e-05,,0.5859375,,,1775633079.2400498,,,,,,0.111328125,,271,,7682.9228515625,963.147133087
,3553.62060546875,,10620.0,,,272.0,1088.0,,,,,,,,,,3.305224895477295,,,,,,,,,,,,2.953125,,-4.09375,1.0,,10620.0,,3e-05,,0.1533203125,,,1775633082.4242032,,,,,,-1.1328125,,272,,7682.9228515625,966.501037371
,3553.28759765625,,10620.0,,,273.0,1092.0,,,,,,,,,,3.063178777694702,,,,,,,,,,,,3.5,,-3.328125,1.0,,10620.0,,3e-05,,0.154296875,,,1775633085.7780614,,,,,,0.169921875,,273,,7682.9228515625,969.477319399
,3554.3017578125,,10620.0,,,274.0,1096.0,,,,,,,,,,3.7823846340179443,,,,,,,,,,,,2.421875,,-1.4140625,1.0,,10620.0,,3e-05,,0.169921875,,,1775633088.7543635,,,,,,1.0,,274,,7682.9228515625,972.861870093
0.796875,3541.75390625,-1.046875,10620.0,,,275.0,1100.0,,,,,2.015625,,,,,4.054780006408691,275.0,,,,,,,0.96875,,2.546875,,2.203125,,-0.8125,0.875,,10620.0,,3e-05,,0.326171875,,,1775633100.3669794,,,,,256.0,1.390625,,275,,7682.9228515625,984.249912308
,3562.2578125,,10620.0,,,276.0,1104.0,,,,,,,,,,3.2578842639923096,,,,,,,,,,,,1.890625,,-0.49609375,1.0,,10620.0,,3e-05,,0.326171875,,,1775633103.5268688,,,,,,1.390625,,276,,7682.9228515625,988.102002931
,3560.45654296875,,10620.0,,,277.0,1108.0,,,,,,,,,,4.9507060050964355,,,,,,,,,,,,2.53125,,-3.359375,0.75,,10620.0,,3e-05,,0.419921875,,,1775633107.3790143,,,,,,-0.83203125,,277,,7682.9228515625,991.957928955
,3556.6181640625,,10620.0,,,278.0,1112.0,,,,,,,,,,5.21737003326416,,,,,,,,,,,,3.578125,,-4.4375,0.75,,10620.0,,3e-05,,0.46484375,,,1775633111.234897,,,,,,-0.875,,278,,7682.9228515625,995.133256199
,3564.74169921875,,10620.0,,,279.0,1116.0,,,,,,,,,,4.079916954040527,,,,,,,,,,,,2.609375,,-3.59375,0.75,,10620.0,,3e-05,,0.828125,,,1775633114.4102879,,,,,,-0.9921875,,279,,7682.9228515625,998.122298954
,3569.18701171875,,10620.0,,,280.0,1120.0,,,,,,,,,,4.890713691711426,,,,,,,,,,,,1.5390625,,-1.140625,0.75,,10620.0,,3e-05,,0.5078125,,,1775633117.3993976,,,,,,0.396484375,,280,,7682.9228515625,1001.428921772
,3559.41943359375,,10620.0,,,281.0,1124.0,,,,,,,,,,4.362371444702148,,,,,,,,,,,,2.546875,,-2.578125,0.875,,10620.0,,3e-05,,0.330078125,,,1775633120.7059011,,,,,,-0.0341796875,,281,,7682.9228515625,1005.0003962
,3577.759765625,,10620.0,,,282.0,1128.0,,,,,,,,,,3.318358898162842,,,,,,,,,,,,2.171875,,-2.390625,0.75,,10620.0,,3e-05,,0.37890625,,,1775633124.2774298,,,,,,-0.20703125,,282,,7682.9228515625,1008.31133174
,3544.04052734375,,10620.0,,,283.0,1132.0,,,,,,,,,,3.6605618000030518,,,,,,,,,,,,2.265625,,-3.046875,0.75,,10620.0,,3e-05,,0.5,,,1775633127.5881991,,,,,,-0.78125,,283,,7682.9228515625,1011.557208852
,3550.318359375,,10620.0,,,284.0,1136.0,,,,,,,,,,5.27341890335083,,,,,,,,,,,,2.8125,,-3.1875,0.75,,10620.0,,3e-05,,0.423828125,,,1775633130.8343284,,,,,,-0.373046875,,284,,7682.9228515625,1014.600049566
,3545.05810546875,,10620.0,,,285.0,1140.0,,,,,,,,,,5.0534234046936035,,,,,,,,,,,,2.125,,-2.71875,0.875,,10620.0,,3e-05,,0.404296875,,,1775633133.8771327,,,,,,-0.59375,,285,,7682.9228515625,1017.845788746
,3550.24560546875,,10620.0,,,286.0,1144.0,,,,,,,,,,4.106507778167725,,,,,,,,,,,,3.125,,-3.0625,0.875,,10620.0,,3e-05,,0.1640625,,,1775633137.1226876,,,,,,0.064453125,,286,,7682.9228515625,1020.383012649
,3549.90771484375,,10620.0,,,287.0,1148.0,,,,,,,,,,5.748255252838135,,,,,,,,,,,,2.8125,,-4.75,0.875,,10620.0,,3e-05,,0.166015625,,,1775633139.6601493,,,,,,-1.953125,,287,,7682.9228515625,1023.31615778
,3554.33447265625,,10620.0,,,288.0,1152.0,,,,,,,,,,3.589700937271118,,,,,,,,,,,,4.625,,-5.375,1.0,,10620.0,,3e-05,,0.1083984375,,,1775633142.5930338,,,,,,-0.7265625,,288,,7682.9228515625,1026.875282348
,3563.58447265625,,10620.0,,,289.0,1156.0,,,,,,,,,,5.699939727783203,,,,,,,,,,,,2.890625,,-3.28125,0.875,,10620.0,,3e-05,,0.2734375,,,1775633146.1519766,,,,,,-0.40234375,,289,,7682.9228515625,1029.950381841
,3551.51904296875,,10620.0,,,290.0,1160.0,,,,,,,,,,4.504800796508789,,,,,,,,,,,,2.515625,,-4.53125,0.875,,10620.0,,3e-05,,0.232421875,,,1775633149.227438,,,,,,-2.015625,,290,,7682.9228515625,1033.095556156
,3548.8916015625,,10620.0,,,291.0,1164.0,,,,,,,,,,4.308056831359863,,,,,,,,,,,,3.375,,-5.46875,0.875,,10620.0,,3e-05,,0.201171875,,,1775633152.3726118,,,,,,-2.09375,,291,,7682.9228515625,1036.662908094
,3559.0341796875,,10620.0,,,292.0,1168.0,,,,,,,,,,5.255843162536621,,,,,,,,,,,,4.1875,,-5.6875,0.875,,10620.0,,3e-05,,0.34765625,,,1775633155.9371583,,,,,,-1.5,,292,,7682.9228515625,1040.853095826
,3626.87353515625,,10620.0,,,293.0,1172.0,,,,,,,,,,4.626535415649414,,,,,,,,,,,,4.28125,,-5.75,0.875,,10620.0,,3e-05,,0.16796875,,,1775633160.1300077,,,,,,-1.46875,,293,,7682.9228515625,1044.156293191
,3552.6591796875,,10620.0,,,294.0,1176.0,,,,,,,,,,6.294281482696533,,,,,,,,,,,,2.15625,,-3.328125,0.625,,10620.0,,3e-05,,0.5078125,,,1775633163.4333575,,,,,,-1.1796875,,294,,7682.9228515625,1047.604634372
,3543.95458984375,,10620.0,,,295.0,1180.0,,,,,,,,,,4.764248371124268,,,,,,,,,,,,3.28125,,-5.34375,0.75,,10620.0,,3e-05,,0.306640625,,,1775633166.88166,,,,,,-2.046875,,295,,7682.9228515625,1050.702631239
,3549.61376953125,,10620.0,,,296.0,1184.0,,,,,,,,,,5.230647087097168,,,,,,,,,,,,2.765625,,-5.09375,0.875,,10620.0,,3e-05,,0.400390625,,,1775633169.979688,,,,,,-2.34375,,296,,7682.9228515625,1054.048150262
,3550.763671875,,10620.0,,,297.0,1188.0,,,,,,,,,,5.277508735656738,,,,,,,,,,,,2.453125,,-3.625,0.875,,10620.0,,3e-05,,0.287109375,,,1775633173.325049,,,,,,-1.1640625,,297,,7682.9228515625,1056.774305312
,3553.15185546875,,10620.0,,,298.0,1192.0,,,,,,,,,,4.453411102294922,,,,,,,,,,,,3.5625,,-5.40625,1.0,,10620.0,,3e-05,,0.1806640625,,,1775633176.0514326,,,,,,-1.84375,,298,,7682.9228515625,1060.597966696
,3557.96728515625,,10620.0,,,299.0,1196.0,,,,,,,,,,4.424834251403809,,,,,,,,,,,,3.3125,,-4.875,0.875,,10620.0,,3e-05,,0.58203125,,,1775633179.8749123,,,,,,-1.5546875,,299,,7682.9228515625,1064.205427732
